ref_pmid	assess_pmid	relevance
29538408	29032399	2
29538408	29432782	2
29538408	29434302	2
29538408	29523213	2
29538408	29666210	2
29538408	25713383	1
29538408	26662176	0
29538408	27699411	0
29538408	28936743	0
17052726	18722642	2
17052726	21277614	2
17052726	18068764	1
17052726	18597817	1
17052726	19269470	1
17052726	19580986	1
17052726	19848127	1
17052726	20088532	1
17052726	20103116	1
17052726	21322632	1
17052726	21774547	1
17052726	21979295	1
17052726	22875477	1
17052726	24285159	1
17052726	25108831	1
17052726	26674238	1
17052726	26939079	1
17052726	29605134	1
17052726	18639916	0
17052726	21173982	0
17052726	23875678	0
17052726	24009098	0
17052726	27438991	0
29495290	22829355	2
29495290	23264091	2
29495290	25719863	2
29495290	28246443	2
29495290	22402692	1
29495290	23367077	1
29495290	25320924	1
29495290	25323820	1
29495290	26378540	1
29495290	26835547	1
29495290	26928458	1
29495290	27344390	1
29495290	27409192	1
29495290	28372436	1
29495290	28517624	1
29495290	29047530	1
29495290	29174287	1
29495290	29791369	1
29495290	18218746	0
29495290	20855001	0
29495290	21187775	0
29495290	22255770	0
29495290	22410997	0
29495290	23012509	0
29495290	23435053	0
29495290	25570995	0
29495290	26832496	0
29495290	27320673	0
29495290	27347972	0
29495290	27589752	0
29554129	24582661	2
29554129	25574140	2
29554129	28524874	2
29554129	28676109	2
29554129	28699859	2
29554129	29706902	2
29554129	19320997	1
29554129	19473115	1
29554129	19968558	1
29554129	20212040	1
29554129	21276245	1
29554129	24157615	1
29554129	27108077	1
29554129	28082202	1
29554129	28542240	1
29554129	28713857	1
29554129	29099491	1
29554129	29133118	1
29554129	19183228	0
29554129	22517662	0
29554129	28054419	0
29554129	28103255	0
18460145	18619671	2
18460145	18707789	2
18460145	20575672	2
18460145	21535488	2
18460145	22362578	2
18460145	25586343	2
18460145	18939750	1
18460145	20069282	1
18460145	20414650	1
18460145	21218855	1
18460145	21535496	1
18460145	22015180	1
18460145	22083520	1
18460145	23488765	1
18460145	24754818	1
18460145	28040164	1
18460145	29175522	1
18460145	21247374	0
18460145	21962574	0
18460145	23737054	0
18460145	25358778	0
18460145	28282551	0
18460145	28585517	0
18460145	28879945	0
18460145	29043648	0
26157431	25113243	2
26157431	28028548	2
26157431	21947430	1
26157431	22471936	1
26157431	22916345	1
26157431	22927014	1
26157431	27242733	1
26157431	27577932	1
26157431	28513562	1
26157431	29615997	1
26157431	18034228	0
29601604	21925729	2
29601604	24700588	2
29601604	25081614	2
29601604	25088253	2
29601604	25297316	2
29601604	19197329	1
29601604	19271353	1
29601604	20205236	1
29601604	24358855	1
29601604	25517866	1
29601604	28147641	1
29601604	29610072	1
29601604	18836215	0
29601604	20959118	0
29601604	21182180	0
29601604	21423176	0
29601604	22427509	0
29601604	23327105	0
29601604	23720059	0
29601604	24004875	0
29601604	24554630	0
29601604	24780819	0
29601604	25063792	0
29601604	25245689	0
29601604	25273555	0
29601604	26110647	0
29601604	27569113	0
29601604	29725290	0
29466403	22634297	2
29466403	23236525	2
29466403	24244767	2
29466403	24592494	2
29466403	25340771	2
29466403	25695016	2
29466403	26702271	2
29466403	26847552	2
29466403	26900855	2
29466403	26916104	2
29466403	27149318	2
29466403	28149437	2
29466403	28216188	2
29466403	28719253	2
29466403	29064363	2
29466403	29188797	2
29466403	18634461	1
29466403	19907631	1
29466403	23351694	1
29466403	23675547	1
29466403	24373270	1
29466403	26600437	1
29466403	27054328	1
29466403	28333929	0
28211195	18395290	2
28211195	22457998	2
28211195	23477881	2
28211195	24190573	2
28211195	24375722	2
28211195	26821464	2
28211195	26987746	2
28211195	27083495	2
28211195	28674673	2
28211195	18940975	1
28211195	20848767	1
28211195	21332243	1
28211195	23433721	1
28211195	24634467	1
28211195	24779206	1
28211195	25029085	1
28211195	25707195	1
28211195	26301067	1
28211195	27018163	1
28211195	27713830	1
28211195	28647377	1
28211195	28983992	1
28211195	21172012	0
28211195	28345151	0
29463761	20035867	2
29463761	22155480	2
29463761	22566475	2
29463761	26711887	2
29463761	18362351	1
29463761	22579671	1
29463761	17885648	0
29463761	18276783	0
29463761	18811975	0
29463761	21264254	0
29463761	22112862	0
29463761	22972886	0
29463761	22996258	0
29463761	23576438	0
29463761	23929721	0
29463761	25366274	0
29463761	25831893	0
29463761	27095030	0
29463761	27688402	0
29463761	28351347	0
29463761	28683139	0
29463761	28852220	0
29463761	29774376	0
29337987	27470214	1
29337987	22483752	0
29494509	23497206	2
29494509	19519899	1
29494509	20805190	1
29494509	21444340	1
29494509	22876273	1
29494509	23349139	1
29494509	23460883	1
29494509	24647560	1
29494509	24769537	1
29494509	25427805	1
29494509	26103589	1
29494509	26205390	1
29494509	26623677	1
29494509	26710166	1
29494509	27014326	1
29494509	27275817	1
29494509	27375965	1
29494509	27672525	1
29494509	27867769	1
29494509	27898825	1
29494509	28241056	1
29494509	28338826	1
29494509	28422071	1
29494509	28542519	1
29494509	28712318	1
29494509	28720853	1
29494509	28754764	1
29494509	28793854	1
29494509	28837061	1
29494509	29038765	1
29494509	29046685	1
29494509	29056940	1
29494509	29088105	1
29494509	29104233	1
29494509	29170851	1
29494509	29439505	1
29494509	29529038	1
29494509	29561773	1
29494509	29596414	1
29494509	29701675	1
29494509	29844954	1
29494509	22958331	0
29416016	18425452	2
29416016	19270530	2
29416016	22575359	2
29416016	23586593	2
29416016	23737325	2
29416016	24059496	2
29416016	24307586	2
29416016	24323413	2
29416016	24451142	2
29416016	25130556	2
29416016	25206537	2
29416016	25484084	2
29416016	25614954	2
29416016	28661473	2
29416016	29184404	2
29416016	18268186	1
29416016	18674620	1
29416016	20849920	1
29416016	21252621	1
29416016	24632948	1
29416016	25367385	1
29416016	25551657	1
29416016	25678560	1
29416016	25795167	1
29416016	26507311	1
29416016	27074563	1
29416016	28981090	1
29416016	29422655	1
29416016	18541737	0
29416016	21757721	0
29416016	26477494	0
29515464	20309865	1
29515464	21855341	1
29515464	23058947	1
29515464	27083892	1
29515464	27486749	1
29515464	27522114	1
29515464	21855341	2
29515464	20309865	0
29515464	23058947	0
29515464	27083892	0
29515464	27486749	0
29515464	27522114	0
27182007	23725691	2
27182007	26656424	2
27182007	27497620	2
27182007	28436458	2
27182007	28814514	2
27182007	28978700	2
27182007	29453406	2
27182007	29605728	2
27182007	18384883	1
27182007	21468582	1
27182007	22902236	1
27182007	24076499	1
27182007	25073549	1
27182007	25210179	1
27182007	25256695	1
27182007	25625574	1
27182007	25691347	1
27182007	26980334	1
27182007	27114233	1
27182007	27568922	1
27182007	27611939	1
27182007	27628166	1
27182007	27756505	1
27182007	27908827	1
27182007	28062012	1
27182007	28241999	1
27182007	28764692	1
27182007	29386289	1
27182007	29778207	0
29409529	18031201	2
29409529	21420029	2
29409529	21719092	2
29409529	22295148	2
29409529	24063588	2
29409529	18245174	1
29409529	19850962	1
29409529	20395557	1
29409529	21471103	1
29409529	21677199	1
29409529	21871427	1
29409529	23764846	1
29409529	24392001	1
29409529	24431397	1
29409529	25446881	1
29409529	26359372	1
29409529	26453058	1
29409529	27107963	1
29409529	27746237	1
29409529	27816054	1
29409529	29045477	1
29409529	29477141	1
29409529	29703175	1
29409529	19287097	0
29409529	22095546	0
29409529	23023967	0
29409529	23880305	0
29409529	24344132	0
29409529	25648892	0
29409529	26254990	0
29409529	28986417	0
29409529	29774214	0
27182007	25073549	2
27182007	25691347	2
27182007	27756505	2
27182007	23725691	1
27182007	26656424	1
27182007	27497620	1
27182007	28436458	1
27182007	28814514	1
27182007	28978700	1
27182007	29453406	1
27182007	29605728	1
27182007	29778207	1
27182007	18384883	0
27182007	21468582	0
27182007	22902236	0
27182007	24076499	0
27182007	25210179	0
27182007	25256695	0
27182007	25625574	0
27182007	26980334	0
27182007	27114233	0
27182007	27568922	0
27182007	27611939	0
27182007	27628166	0
27182007	27908827	0
27182007	28062012	0
27182007	28241999	0
27182007	28764692	0
27182007	29386289	0
29490647	20015568	1
29490647	21262086	1
29490647	21692267	1
29490647	21737525	1
29490647	24913263	1
29490647	25418826	1
29490647	26354131	1
29490647	26763688	1
29490647	28713265	1
29490647	19534837	0
29490647	20030885	0
29490647	21267815	0
29490647	21468289	0
29490647	26052845	0
29490647	29751764	0
29402700	18364437	1
29402700	29043733	1
29402700	29293881	1
29402700	19294737	0
29402700	19513025	0
29402700	19570445	0
29402700	20300634	0
29402700	20854069	0
29402700	21092276	0
29402700	21140203	0
29402700	21829192	0
29402700	21904580	0
29402700	21989182	0
29402700	21997556	0
29402700	22419298	0
29402700	23059046	0
29402700	23074401	0
29402700	23074402	0
29402700	23219378	0
29402700	23266319	0
29402700	23626689	0
29402700	24173294	0
29402700	24239208	0
29402700	24511017	0
29402700	25004863	0
29402700	25047176	0
29402700	25618827	0
29402700	25841496	0
29402700	25979595	0
29402700	26222184	0
29402700	26311717	0
29402700	26463439	0
29402700	26631427	0
29402700	27068860	0
29402700	27197062	0
29402700	27270348	0
29402700	27273130	0
29402700	27312051	0
29402700	27357108	0
29402700	27402147	0
29402700	27483464	0
29402700	27863408	0
29402700	28545823	0
29402700	28694034	0
29402700	28770101	0
29402700	29428165	0
29402700	29567071	0
29562181	18054235	2
29562181	20048337	2
29562181	21317429	2
29562181	21927770	2
29562181	22399320	2
29562181	26226339	2
29562181	28273070	2
29562181	28524697	2
29562181	28597296	2
29562181	28893908	2
29562181	28945413	2
29562181	29466338	2
29562181	29761107	2
29562181	19096501	1
29562181	19762556	1
29562181	21149579	1
29562181	21620710	1
29562181	21854862	1
29562181	22399316	1
29562181	23132854	1
29562181	23135281	1
29562181	23447536	1
29562181	23912807	1
29562181	24409105	1
29562181	25204850	1
29562181	25355315	1
29562181	25705053	1
29562181	26289637	1
29562181	26661739	1
29562181	27385344	1
29562181	27442220	1
29562181	27770033	1
29562181	28661120	1
29562181	28798233	1
29562181	28878244	1
29562181	28912271	1
29562181	20054697	0
29562181	21378965	0
29562181	22950018	0
29562181	23307074	0
29562181	19096501	2
29562181	21149579	2
29562181	21378965	2
29562181	28912271	2
29562181	18054235	1
29562181	20048337	1
29562181	20054697	1
29562181	21317429	1
29562181	21927770	1
29562181	22950018	1
29562181	23307074	1
29562181	26226339	1
29562181	28273070	1
29562181	28524697	1
29562181	28597296	1
29562181	28893908	1
29562181	28945413	1
29562181	29466338	1
29562181	29761107	1
29562181	19762556	0
29562181	21620710	0
29562181	21854862	0
29562181	22399316	0
29562181	22399320	0
29562181	23132854	0
29562181	23135281	0
29562181	23447536	0
29562181	23912807	0
29562181	24409105	0
29562181	25204850	0
29562181	25355315	0
29562181	25705053	0
29562181	26289637	0
29562181	26661739	0
29562181	27385344	0
29562181	27442220	0
29562181	27770033	0
29562181	28661120	0
29562181	28798233	0
29562181	28878244	0
29351199	18720490	2
29351199	20518275	2
29351199	22609990	2
29351199	24085698	2
29351199	27761465	2
29351199	28561911	2
29351199	19150182	1
29351199	19214976	1
29351199	19759503	1
29351199	20671608	1
29351199	21175771	1
29351199	22424866	1
29351199	24796203	1
29351199	24881796	1
29351199	25385919	1
29351199	25888077	1
29351199	25892615	1
29351199	26253391	1
29351199	26273271	1
29351199	27217365	1
29351199	27252918	1
29351199	27592437	1
29351199	28283006	1
29351199	28571985	1
29444700	22694751	2
29444700	23497523	2
29444700	24706397	2
29444700	25362239	2
29444700	25874808	2
29444700	26133313	2
29444700	26439374	2
29444700	26637333	2
29444700	27074263	2
29444700	27301957	2
29444700	27609018	2
29444700	28045199	2
29444700	28729304	2
29444700	25379990	1
29444700	25412864	1
29444700	25948410	1
29444700	25980984	1
29444700	26048208	1
29444700	26338683	1
29444700	26842069	1
29444700	27288370	1
29444700	27563450	1
29444700	27793836	1
29444700	28009052	1
29444700	28109306	1
29444700	28356123	1
29444700	28399899	1
29444700	28407755	1
29444700	28636204	1
29444700	28658719	1
29444700	29271481	1
29444700	29331970	1
29444700	29374488	1
29444700	29703064	1
29444700	24973984	0
29508107	20357763	2
29508107	20647702	1
29508107	26180705	1
29508107	27329247	1
29508107	27681866	1
29508107	23400006	0
29508107	23792126	0
29508107	29037107	0
29495486	21059358	2
29495486	22232007	2
29495486	25281743	2
29495486	25801767	2
29495486	18537546	1
29495486	19668864	1
29495486	22829296	1
29495486	26293334	1
29495486	26868929	1
29495486	28830506	0
29495486	18537546	2
29495486	19668864	2
29495486	21059358	1
29495486	22232007	1
29495486	25281743	1
29495486	25801767	1
29495486	28830506	1
29495486	22829296	0
29495486	26293334	0
29495486	26868929	0
29416016	18268186	2
29416016	18674620	2
29416016	25367385	2
29416016	26507311	2
29416016	18425452	1
29416016	18541737	1
29416016	19270530	1
29416016	21757721	1
29416016	22575359	1
29416016	23737325	1
29416016	24059496	1
29416016	24307586	1
29416016	24323413	1
29416016	25130556	1
29416016	25206537	1
29416016	25484084	1
29416016	25614954	1
29416016	26477494	1
29416016	20849920	0
29416016	21252621	0
29416016	23586593	0
29416016	24451142	0
29416016	24632948	0
29416016	25551657	0
29416016	25678560	0
29416016	25795167	0
29416016	27074563	0
29416016	28661473	0
29416016	28981090	0
29416016	29184404	0
29416016	29422655	0
29703180	20056365	2
29703180	21780356	2
29703180	23739283	2
29703180	25700829	2
29703180	26706412	2
29703180	29427920	2
29703180	24255560	0
29703180	25576102	0
27554589	19252893	1
27554589	19325702	1
27554589	19380582	1
27554589	19748496	1
27554589	20860823	1
27554589	22099175	1
27554589	24071007	1
27554589	24662837	1
27554589	18275604	0
27554589	18446220	0
27554589	19339963	0
27554589	20549708	0
27554589	20814748	0
27554589	21282572	0
27554589	22841760	0
27554589	22912764	0
27554589	23086717	0
27554589	23109401	0
27554589	23348054	0
27554589	23554853	0
27554589	23671706	0
27554589	23920116	0
27554589	24022483	0
27554589	24262204	0
27554589	25803583	0
27554589	27233781	0
29620527	19045500	2
29620527	22521908	2
29620527	24043836	2
29620527	24555566	2
29620527	24651195	2
29620527	24988549	2
29620527	25353860	2
29620527	26430766	2
29620527	26617050	2
29620527	29289041	2
29620527	29389936	2
29620527	18217723	1
29620527	19735694	1
29620527	22204671	1
29620527	22479387	1
29620527	22829755	1
29620527	24336839	1
29620527	25615670	1
29620527	26172740	1
29620527	26254920	1
29620527	26361719	1
29620527	28220104	1
29620527	28417973	1
29620527	19658748	0
29620527	26221196	0
29620527	28029779	0
29620527	28065319	0
29620527	28180305	0
29690909	18955566	2
29690909	19860191	2
29690909	20110045	2
29690909	21074852	2
29690909	25982178	2
29690909	27907031	2
29690909	28659338	2
29690909	21715311	1
29690909	27149245	1
29690909	27211268	1
29690909	28875010	1
29690909	29290814	1
29690909	19649982	0
29690909	22532518	0
29690909	24085601	0
29690909	25795921	0
26157431	18034228	1
26157431	25113243	1
26157431	28028548	1
26157431	21947430	0
26157431	22471936	0
26157431	22916345	0
26157431	22927014	0
26157431	27242733	0
26157431	27577932	0
26157431	28513562	0
26157431	29615997	0
29393885	27454403	2
29393885	29116763	2
29393885	29698255	2
29393885	21116418	1
29393885	22411451	1
29393885	23670852	1
29393885	23930134	1
29393885	24215379	1
29393885	28577533	1
29393885	25888024	0
29393885	28057113	0
29393885	29666617	0
29393885	29666821	0
29620527	18217723	2
29620527	22204671	2
29620527	22479387	2
29620527	24336839	2
29620527	25615670	2
29620527	26172740	2
29620527	26221196	2
29620527	26254920	2
29620527	26361719	2
29620527	28065319	2
29620527	28220104	2
29620527	28417973	2
29620527	19045500	1
29620527	19658748	1
29620527	22521908	1
29620527	24043836	1
29620527	24555566	1
29620527	24651195	1
29620527	24988549	1
29620527	25353860	1
29620527	26430766	1
29620527	26617050	1
29620527	28029779	1
29620527	28180305	1
29620527	29389936	1
29620527	19735694	0
29620527	22829755	0
29620527	29289041	0
29490647	20015568	2
29490647	21737525	2
29490647	25418826	2
29490647	19534837	1
29490647	20030885	1
29490647	21267815	1
29490647	21468289	1
29490647	26052845	1
29490647	29751764	1
29490647	21262086	0
29490647	21692267	0
29490647	24913263	0
29490647	26354131	0
29490647	26763688	0
29490647	28713265	0
29267850	25236461	2
29267850	26833340	2
29267850	27153599	2
29267850	27288499	2
29267850	27323392	2
29267850	27993774	2
29267850	28062448	2
29267850	28174895	2
29267850	28633423	2
29267850	28645171	2
29267850	28961763	2
29267850	29087446	2
29267850	29253085	2
29267850	29444205	2
29267850	29688259	2
29267850	26249815	1
29267850	26424855	1
29267850	29228172	1
29267850	29617937	1
29267850	23620361	0
29267850	25008006	0
29267850	27153722	0
29267850	27378304	0
29267850	27779619	0
29267850	28501646	0
29267850	28968701	0
29267850	29590301	0
27003869	19077304	1
27003869	19420380	1
27003869	20692061	1
27003869	21083938	1
27003869	21205322	1
27003869	22363202	1
27003869	23919585	1
27003869	24348171	1
27003869	24415474	1
27003869	25755659	1
27003869	26351684	1
27003869	26990124	1
27003869	27379109	1
27003869	28091575	1
27003869	29352324	1
29673311	19183478	2
29673311	19592394	2
29673311	19772383	2
29673311	20225257	2
29673311	22016406	2
29673311	22847931	2
29673311	23047561	2
29673311	23626696	2
29673311	25064567	2
29673311	25431331	2
29673311	25974172	2
29673311	26130575	2
29673311	27115648	2
29673311	27153618	2
29673311	27330543	2
29673311	27978812	2
29673311	28056090	2
29673311	28472263	2
29673311	28833538	2
29673311	28845538	2
29673311	28865433	2
29673311	29036497	2
29673311	29082551	2
29673311	29228185	2
29673311	29370750	2
29673311	29718112	2
29673311	18989036	1
29673311	21989082	1
29673311	18847492	0
29673311	21328707	0
29673311	22194998	0
29673311	23418186	0
29673311	23504705	0
29673311	25474679	0
29673311	28541224	0
29673311	28961795	0
27003869	19077304	2
27003869	19420380	2
27003869	20692061	2
27003869	21083938	2
27003869	21205322	2
27003869	22363202	2
27003869	23919585	2
27003869	24348171	2
27003869	24415474	2
27003869	25755659	2
27003869	26351684	2
27003869	26990124	2
27003869	27379109	2
27003869	28091575	2
27003869	29352324	2
29659541	27612156	2
29659541	27976454	2
29659541	28228277	2
29659541	28595824	2
29659541	28608813	2
29659541	29028178	2
29659541	29527300	2
29659541	27435464	1
29659541	27496713	1
29659541	29027940	1
29659541	26860150	0
29659541	27295893	0
29659541	27478378	0
29659541	27716242	0
29659541	27717945	0
29659541	28318966	0
29659541	28566536	0
29659541	28638259	0
29659541	29352633	0
29659541	29359251	0
29659541	29761581	0
29659541	29845526	0
29574445	27259669	2
29574445	28360244	2
29574445	21401764	1
29574445	24486732	1
29574445	25880414	1
29574445	26801470	1
29574445	28780559	1
29574445	28928190	1
29574445	29212477	1
29574445	23074522	0
29574445	24491134	0
29574445	24852301	0
29574445	25218689	0
29574445	27697876	0
29574445	27873322	0
29574445	29362276	0
29574445	29530914	0
28211195	18940975	2
28211195	20848767	2
28211195	21172012	2
28211195	23433721	2
28211195	24634467	2
28211195	24779206	2
28211195	25029085	2
28211195	25707195	2
28211195	26301067	2
28211195	27018163	2
28211195	27713830	2
28211195	28345151	2
28211195	28647377	2
28211195	28983992	2
28211195	18395290	1
28211195	27083495	1
28211195	21332243	0
28211195	22457998	0
28211195	23477881	0
28211195	24190573	0
28211195	24375722	0
28211195	26821464	0
28211195	26987746	0
28211195	28674673	0
29673146	19058788	2
29673146	21040286	2
29673146	22190250	2
29673146	22406334	2
29673146	24339138	2
29673146	24388038	2
29673146	24434008	2
29673146	25010396	2
29673146	25038867	2
29673146	25426012	2
29673146	25689570	2
29673146	26415966	2
29673146	26752601	2
29673146	28271731	2
29673146	28666206	2
29673146	28758582	2
29673146	28933261	2
29673146	28939975	2
29673146	29138992	2
29673146	29150145	2
29673146	29748628	2
29673146	20655113	1
29673146	21084787	1
29673146	23391164	1
29673146	23557429	1
29673146	24314926	1
29673146	24862657	1
29673146	24916626	1
29673146	25578796	1
29673146	26290264	1
29673146	26467411	1
29673146	27249092	1
29673146	29195773	1
29673146	19497250	0
29673146	23251751	0
29673146	27835721	0
29673180	25205021	2
29673180	25919870	2
29673180	19920235	1
29673180	20027112	1
29673180	21232201	1
29673180	21532985	1
29673180	23399325	1
29673180	24357598	1
29673180	25166435	1
29673180	26478990	1
29673180	27173220	1
29673180	28230061	1
29673180	22106164	0
29673180	22753041	0
29673180	23513634	0
29673180	25156025	0
29673180	28413392	0
29673180	28979620	0
29673180	19920235	2
29673180	20027112	2
29673180	21532985	2
29673180	22106164	2
29673180	23399325	2
29673180	24357598	2
29673180	25166435	2
29673180	26478990	2
29673180	27173220	2
29673180	28230061	2
29673180	22753041	1
29673180	23513634	1
29673180	25156025	1
29673180	25205021	1
29673180	25919870	1
29673180	28413392	1
29673180	28979620	1
29673180	21232201	0
29536964	20644268	2
29536964	21527758	2
29536964	21597014	2
29536964	22568877	2
29536964	22868870	2
29536964	23548768	2
29536964	23981541	2
29536964	24015702	2
29536964	26363707	2
29536964	26514192	2
29536964	27344361	2
29536964	27861540	2
29536964	28162169	2
29536964	28660209	2
29536964	18815396	1
29536964	21372577	1
29536964	22111068	1
29536964	22633401	1
29536964	22668959	1
29536964	23428996	1
29536964	23973019	1
29536964	23981667	1
29536964	24635889	1
29536964	24741245	1
29536964	26162826	1
29536964	28435627	1
29536964	28752508	1
29536964	28952914	1
29536964	29694815	1
29536964	29807757	1
29536964	19834397	0
29750193	18413257	2
29750193	20364113	2
29750193	20937815	2
29750193	22496482	2
29750193	23273915	2
29750193	24316235	2
29750193	24975846	2
29750193	25582201	2
29750193	25673820	2
29750193	25762619	2
29750193	17885021	1
29750193	19200882	1
29750193	19995915	1
29750193	20577146	1
29750193	22406476	1
29750193	23081885	1
29750193	28061838	1
29750193	29611762	1
29750193	18682538	0
29750193	19200882	2
29750193	19995915	2
29750193	28061838	2
29750193	18413257	1
29750193	18682538	1
29750193	20364113	1
29750193	20937815	1
29750193	22496482	1
29750193	23273915	1
29750193	24316235	1
29750193	24975846	1
29750193	25582201	1
29750193	25673820	1
29750193	25762619	1
29750193	17885021	0
29750193	20577146	0
29750193	22406476	0
29750193	23081885	0
29750193	29611762	0
29468054	25756992	2
29468054	22076775	1
29468054	22203557	1
29468054	22439788	1
29468054	23844154	1
29468054	23893999	1
29468054	25129332	1
29468054	26958825	1
29468054	27148197	1
29468054	28577932	1
29468054	28742812	1
29468054	22170937	0
29468054	22541390	0
29468054	23040680	0
29468054	23629712	0
29468054	24759427	0
29468054	25052113	0
29468054	25091384	0
29468054	25134769	0
29468054	25222304	0
29468054	25950954	0
29468054	26004734	0
29468054	26209340	0
29468054	26990514	0
29468054	27339028	0
29468054	27506613	0
29468054	27721280	0
29468054	27809969	0
29468054	27856079	0
29468054	28235706	0
29468054	28572795	0
29468054	28598310	0
29468054	28757721	0
29468054	29320762	0
29574445	21401764	2
29574445	24486732	2
29574445	25880414	2
29574445	29212477	2
29574445	23074522	1
29574445	24491134	1
29574445	24852301	1
29574445	25218689	1
29574445	27259669	1
29574445	27697876	1
29574445	27873322	1
29574445	28360244	1
29574445	29362276	1
29574445	29530914	1
29574445	26801470	0
29574445	28780559	0
29574445	28928190	0
29690909	19649982	1
29690909	19860191	1
29690909	20110045	1
29690909	21074852	1
29690909	22532518	1
29690909	24085601	1
29690909	25795921	1
29690909	25982178	1
29690909	27907031	1
29690909	28659338	1
29690909	18955566	0
29690909	21715311	0
29690909	27149245	0
29690909	27211268	0
29690909	28875010	0
29690909	29290814	0
29423194	19542694	2
29423194	19927265	2
29423194	21894029	2
29423194	24821288	2
29423194	25039018	2
29423194	25349696	2
29423194	26311215	2
29423194	27648403	2
29423194	20037169	1
29423194	20093817	1
29423194	20435795	1
29423194	21335249	1
29423194	21713524	1
29423194	24641721	1
29423194	25852905	1
29423194	26034583	1
29423194	26361801	1
29423194	29780798	1
29423194	19576555	0
29423194	21310740	0
29423194	21814180	0
29423194	24232194	0
29423194	24499775	0
29423194	25975963	0
29423194	27955924	0
29423194	29741676	0
29086492	19623562	2
29086492	19853660	2
29086492	20043321	2
29086492	20073088	2
29086492	20205162	2
29086492	20396995	2
29086492	20589669	2
29086492	20623581	2
29086492	21426555	2
29086492	21448991	2
29086492	24510488	2
29086492	25678240	2
29086492	25762022	2
29086492	26317495	2
29086492	27273898	2
29086492	27452958	2
29086492	27497430	2
29086492	27813291	2
29086492	27922179	2
29086492	27977912	2
29086492	28409838	2
29086492	28748655	2
29086492	29280480	2
29086492	29314708	2
29086492	18683260	1
29086492	23798487	1
29086492	23847160	1
29086492	24574326	1
29086492	27111574	1
29086492	28371561	1
29086492	28480535	1
29086492	28500668	1
29086492	28551021	1
29086492	28722325	1
29086492	28884511	1
29086492	29055113	1
29086492	29292597	1
29086492	25868994	0
29673311	18989036	2
29673311	18847492	1
29673311	19183478	1
29673311	19772383	1
29673311	20225257	1
29673311	21328707	1
29673311	22016406	1
29673311	22194998	1
29673311	22847931	1
29673311	23047561	1
29673311	23504705	1
29673311	23626696	1
29673311	25064567	1
29673311	25431331	1
29673311	25474679	1
29673311	25974172	1
29673311	26130575	1
29673311	27115648	1
29673311	27153618	1
29673311	27330543	1
29673311	27978812	1
29673311	28056090	1
29673311	28472263	1
29673311	28541224	1
29673311	28845538	1
29673311	28865433	1
29673311	29036497	1
29673311	29082551	1
29673311	29228185	1
29673311	29370750	1
29673311	29718112	1
29351199	19150182	2
29351199	22424866	2
29351199	24881796	2
29351199	27592437	2
29351199	28283006	2
29351199	18720490	1
29351199	22609990	1
29351199	24085698	1
29351199	27761465	1
29351199	28561911	1
29351199	19214976	0
29351199	19759503	0
29351199	20518275	0
29351199	20671608	0
29351199	21175771	0
29351199	24796203	0
29351199	25385919	0
29351199	25888077	0
29351199	25892615	0
29351199	26253391	0
29351199	26273271	0
29351199	27217365	0
29351199	27252918	0
29351199	28571985	0
29079624	17919749	2
29079624	18787083	2
29079624	19616008	2
29079624	24265029	2
29079624	24373875	2
29079624	25639975	2
29079624	28196526	2
29079624	18452539	1
29079624	22249717	1
29079624	24725964	1
29079624	29109463	1
29554129	19320997	2
29554129	19473115	2
29554129	19968558	2
29554129	20212040	2
29554129	21276245	2
29554129	27108077	2
29554129	28713857	2
29554129	29133118	2
29554129	19183228	1
29554129	22517662	1
29554129	25574140	1
29554129	28054419	1
29554129	28103255	1
29554129	28524874	1
29554129	28676109	1
29554129	28699859	1
29554129	29706902	1
29554129	24157615	0
29554129	24582661	0
29554129	28082202	0
29554129	28542240	0
29554129	29099491	0
29673311	19592394	1
29673311	23418186	1
29673311	28833538	1
29673311	28961795	1
29673311	19772383	0
29673311	21989082	0
29536964	18815396	2
29536964	21372577	2
29536964	22668959	2
29536964	23981667	2
29536964	24635889	2
29536964	24741245	2
29536964	28952914	2
29536964	29694815	2
29536964	19834397	1
29536964	20644268	1
29536964	21527758	1
29536964	21597014	1
29536964	22568877	1
29536964	23548768	1
29536964	23981541	1
29536964	24015702	1
29536964	26363707	1
29536964	26514192	1
29536964	27344361	1
29536964	27861540	1
29536964	28162169	1
29536964	28660209	1
29536964	22111068	0
29536964	22633401	0
29536964	22868870	0
29536964	23428996	0
29536964	23973019	0
29536964	26162826	0
29536964	28435627	0
29536964	28752508	0
29536964	29807757	0
29703180	20056365	1
29703180	21780356	1
29703180	23739283	1
29703180	24255560	1
29703180	25576102	1
29703180	25700829	1
29703180	26706412	1
29703180	29427920	1
29466403	23675547	2
29466403	24373270	2
29466403	26600437	2
29466403	27054328	2
29466403	22634297	1
29466403	23236525	1
29466403	24244767	1
29466403	24592494	1
29466403	25340771	1
29466403	25695016	1
29466403	26702271	1
29466403	26847552	1
29466403	26900855	1
29466403	26916104	1
29466403	27149318	1
29466403	28149437	1
29466403	28216188	1
29466403	28333929	1
29466403	28719253	1
29466403	29064363	1
29466403	29188797	1
29466403	18634461	0
29466403	19907631	0
29466403	23351694	0
29601604	19197329	2
29601604	20205236	2
29601604	24358855	2
29601604	29610072	2
29601604	18836215	1
29601604	20959118	1
29601604	21182180	1
29601604	21423176	1
29601604	21925729	1
29601604	22427509	1
29601604	23327105	1
29601604	23720059	1
